Z final_prob
4.000000	-0.473311
11.500000	-0.978621
14.000000	-1.032569
16.500000	-1.904976
24.000000	-2.410330
26.500000	-2.413132
14.000000	-1.031595
16.500000	-2.910389
21.500000	-2.105592
14.000000	-2.910389
21.500000	-2.910389
21.500000	-2.910389
9.000000	-0.529743
11.500000	-1.692148
9.000000	-2.910389
16.500000	-2.910389
14.000000	-2.910389
19.000000	-2.910389
16.500000	-2.910389
16.500000	-2.910389
16.500000	-1.686836
16.500000	-2.910389
24.000000	-2.126147
