ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111100000000000000 257 350225273525037 111100000000000000 350325273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111000000000000000 350425273525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350525273525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350625273525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350725273525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111100000000000000 350205273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350215273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350235273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350245273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350255273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350265273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350275273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350220273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350221273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350222273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350223273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350224273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350226273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350227273525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225073525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111000000000000000 350225173525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111100000000000000 350225373525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111110000000000000 350225473525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111110000000000000 350225573525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111111000000000000 350225673525037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111000000000000 350225773525037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111100000000000000 350225203525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225213525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225223525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225233525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225243525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225253525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225263525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111111110000000000 350225270525037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111000000000000 350225271525037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111110000000000000 350225272525037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111000000000000000 350225274525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350225275525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350225276525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350225277525037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111111111110000000 350225273025037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111100000000000 350225273125037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111000000000000 350225273225037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111110000000000000 350225273325037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273425037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273625037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111000000000000000 350225273725037 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111100000000000000 350225273505037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273515037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273535037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273545037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000001 350225273555037 14.87 14.59 11.10
0111100000000000000 257 350225273525037 111110000000000001 350225273565037 14.87 14.59 13.80
0111100000000000000 257 350225273525037 111110000000000001 350225273575037 14.87 14.59 13.80
0111100000000000000 257 350225273525037 111111111100000000 350225273520037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111100000000000 350225273521037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111000000000000 350225273522037 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111110000000000000 350225273523037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273524037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273526037 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111000000000000001 350225273527037 14.87 14.59 13.80
0111100000000000000 257 350225273525037 111100000000000001 350225273525137 14.87 14.59 11.10
0111100000000000000 257 350225273525037 111100000000000011 350225273525237 14.87 16.68 16.40
0111100000000000000 257 350225273525037 111100000000000011 350225273525337 14.87 16.68 16.40
0111100000000000000 257 350225273525037 111100000000000111 350225273525437 14.87 16.68 13.80
0111100000000000000 257 350225273525037 111100000000000111 350225273525537 14.87 16.68 13.80
0111100000000000000 257 350225273525037 111100000000000111 350225273525637 14.87 16.68 13.80
0111100000000000000 257 350225273525037 111100000000001111 350225273525737 14.87 16.68 13.80
0111100000000000000 257 350225273525037 111000000000000000 350225273525007 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111000000000000000 350225273525017 14.87 12.51 11.10
0111100000000000000 257 350225273525037 111100000000000000 350225273525027 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273525047 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111110000000000000 350225273525057 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111110000000000000 350225273525067 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111110000000000000 350225273525077 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111111111111000000 350225273525030 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111110000000000 350225273525031 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111100000000000 350225273525032 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111111000000000000 350225273525033 14.87 12.51 13.80
0111100000000000000 257 350225273525037 111110000000000000 350225273525034 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111110000000000000 350225273525035 14.87 12.51 8.50
0111100000000000000 257 350225273525037 111100000000000000 350225273525036 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 041271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 141271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 241271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 341271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 441271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 541271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 741271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111111111111111 601271047562455 14.87 4.17 8.50
0111100000000000000 274 641271047562455 111000000000000001 611271047562455 14.87 14.59 13.80
0111100000000000000 274 641271047562455 111000000000000000 621271047562455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 631271047562455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111100000000000000 651271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 661271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 671271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111000000000000000 640271047562455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111100000000000000 642271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 643271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 644271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 645271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 646271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 647271047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111000000000000 641071047562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111100000000000000 641171047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111000000000000000 641371047562455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641471047562455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000001 641571047562455 14.87 14.59 13.80
0111100000000000000 274 641271047562455 111000000000000001 641671047562455 14.87 14.59 13.80
0111100000000000000 274 641271047562455 110000000000000011 641771047562455 14.87 16.68 11.10
0111100000000000000 274 641271047562455 111100000000000001 641201047562455 14.87 14.59 11.10
0111100000000000000 274 641271047562455 111100000000000000 641211047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641221047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641231047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641241047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641251047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641261047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641270047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641272047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641273047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641274047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641275047562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111111111111111 641276047562455 14.87 4.17 8.50
0111100000000000000 274 641271047562455 111111111111111111 641277047562455 14.87 4.17 8.50
0111100000000000000 274 641271047562455 111110000000000000 641271147562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111100000000000 641271247562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111111000000000 641271347562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111111110000000 641271447562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111111111000000 641271547562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111111111110000 641271647562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111111111111100 641271747562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111100000000000000 641271007562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271017562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271027562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271037562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271057562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271067562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271077562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111111111111100 641271040562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111111100000000 641271041562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111100000000000 641271042562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111000000000000 641271043562455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111110000000000000 641271044562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271045562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271046562455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111111111100000 641271047062455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111110000000000 641271047162455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111000000000000 641271047262455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111110000000000000 641271047362455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047462455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111000000000000000 641271047662455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047762455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047502455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047512455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047522455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047532455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047542455 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111100000000000000 641271047552455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047572455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111000000000000 641271047560455 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111100000000000000 641271047561455 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111000000000000001 641271047563455 14.87 14.59 13.80
0111100000000000000 274 641271047562455 111000000000001111 641271047564455 14.87 16.68 16.40
0111100000000000000 274 641271047562455 111000000000011111 641271047565455 14.87 16.68 16.40
0111100000000000000 274 641271047562455 110000000000111111 641271047566455 14.87 16.68 16.40
0111100000000000000 274 641271047562455 110000000001111111 641271047567455 14.87 16.68 16.40
0111100000000000000 274 641271047562455 111100000000000000 641271047562055 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562155 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562255 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562355 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562555 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562655 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562755 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111111111111111 641271047562405 14.87 4.17 8.50
0111100000000000000 274 641271047562455 111111111111111111 641271047562415 14.87 4.17 8.50
0111100000000000000 274 641271047562455 111000000000000011 641271047562425 14.87 16.68 16.40
0111100000000000000 274 641271047562455 111000000000000000 641271047562435 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047562445 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111100000000000000 641271047562465 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562475 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111111111111100000 641271047562450 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111110000000000 641271047562451 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111111000000000000 641271047562452 14.87 12.51 13.80
0111100000000000000 274 641271047562455 111110000000000000 641271047562453 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111100000000000000 641271047562454 14.87 12.51 8.50
0111100000000000000 274 641271047562455 111000000000000000 641271047562456 14.87 12.51 11.10
0111100000000000000 274 641271047562455 111000000000000000 641271047562457 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000000 111743307403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000000 211743307403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000000 311743307403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 110000000000000000 411743307403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 511743307403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 611743307403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 711743307403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111000000000000000 001743307403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111100000000000000 021743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 031743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 041743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 051743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 061743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 071743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111000000000000000 010743307403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111100000000000000 012743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 013743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 014743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 015743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 016743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 017743307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111111000000000000 011043307403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111110000000000000 011143307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011243307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011343307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011443307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011543307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011643307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011703307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011713307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011723307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011733307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011753307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011763307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011773307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011740307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011741307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011742307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011744307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011745307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011746307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011747307403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111000000000000001 011743007403501 14.87 14.59 13.80
0111100000000000000 327 011743307403501 111000000000000000 011743107403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000000 011743207403501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111100000000000000 011743407403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743507403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743607403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743707403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743317403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743327403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743337403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743347403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743357403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743367403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743377403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111111111111000000 011743300403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111110000000000 011743301403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111100000000000 011743302403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111000000000000 011743303403501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111110000000000000 011743304403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743305403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743306403501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111111111100000000 011743307003501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111000000000000 011743307103501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111110000000000000 011743307203501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307303501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111000000000000000 011743307503501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000000 011743307603501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000000 011743307703501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111100000000000000 011743307413501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307423501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307433501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307443501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743307453501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743307463501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743307473501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111111000000000000 011743307400501 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111110000000000000 011743307401501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307402501 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111000000000000000 011743307404501 14.87 12.51 11.10
0111100000000000000 327 011743307403501 111000000000000011 011743307405501 14.87 16.68 16.40
0111100000000000000 327 011743307403501 111000000000000111 011743307406501 14.87 16.68 16.40
0111100000000000000 327 011743307403501 111000000000001111 011743307407501 14.87 16.68 16.40
0111100000000000000 327 011743307403501 111100000000000000 011743307403001 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307403101 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307403201 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307403301 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307403401 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307403601 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111100000000000000 011743307403701 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111110000000000000 011743307403511 14.87 12.51 8.50
0111100000000000000 327 011743307403501 111111100000000000 011743307403521 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111110000000000 011743307403531 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111111000000000 011743307403541 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111111100000000 011743307403551 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111111110000000 011743307403561 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111111111000000 011743307403571 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111111000000000000 011743307403500 14.87 12.51 13.80
0111100000000000000 327 011743307403501 111000000000000000 011743307403502 14.87 12.51 11.10
0111100000000000000 327 011743307403501 110000000000000000 011743307403503 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 011743307403504 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 011743307403505 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 011743307403506 14.87 12.51 13.80
0111100000000000000 327 011743307403501 110000000000000000 011743307403507 14.87 12.51 13.80
0111100000000000000 348 462701567625135 111100000000000001 062701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 162701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 262701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000000 362701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 562701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 662701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 762701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111000000000000001 402701567625135 14.87 14.59 13.80
0111100000000000000 348 462701567625135 111000000000000001 412701567625135 14.87 14.59 13.80
0111100000000000000 348 462701567625135 111100000000000001 422701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 432701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000000 442701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 452701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 472701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111000000000000001 460701567625135 14.87 14.59 13.80
0111100000000000000 348 462701567625135 111100000000000000 461701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 463701567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000001 464701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 465701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 466701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 467701567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111111000000000000 462001567625135 14.87 12.51 13.80
0111100000000000000 348 462701567625135 111110000000000000 462101567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111110000000000000 462201567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462301567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462401567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462501567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462601567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462711567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462721567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462731567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462741567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462751567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462761567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462771567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000000 462700567625135 14.87 12.51 8.50
0111100000000000000 348 462701567625135 111100000000000001 462702567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 462703567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000001 462704567625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000011 462705567625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 111100000000000011 462706567625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 111100000000000011 462707567625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 110000000000000111 462701067625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 110000000000000111 462701167625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 111000000000000011 462701267625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 111000000000000011 462701367625135 14.87 16.68 16.40
0111100000000000000 348 462701567625135 111100000000000001 462701467625135 14.87 14.59 11.10
0111100000000000000 348 462701567625135 111100000000000000 462701667625135 14.87 12.51 8.50
