ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0100000000000000001 24387 204247216507216 100000000000000001 204247206507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247226507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247236507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247246507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247256507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247266507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247276507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 111100000000000000 204247210507216 16.99 12.51 11.70
0100000000000000001 24387 204247216507216 111000000000000000 204247211507216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000000 204247212507216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000001 204247213507216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247214507216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247215507216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000000001 204247217507216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 111100000000000000 204247216007216 16.99 12.51 11.70
0100000000000000001 24387 204247216507216 111000000000000000 204247216107216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000001 204247216207216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247216307216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247216407216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000000001 204247216607216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000000001 204247216707216 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 100000000000011111 204247216517216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000001111111 204247216527216 16.99 16.68 14.30
0100000000000000001 24387 204247216507216 110000000001111111 204247216537216 16.99 16.68 14.30
0100000000000000001 24387 204247216507216 110000000011111111 204247216547216 16.99 16.68 14.30
0100000000000000001 24387 204247216507216 110000000011111111 204247216557216 16.99 16.68 14.30
0100000000000000001 24387 204247216507216 110000000011111111 204247216567216 16.99 16.68 14.30
0100000000000000001 24387 204247216507216 110000000111111111 204247216577216 16.99 16.68 16.90
0100000000000000001 24387 204247216507216 111000000000000000 204247216500216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 111000000000000000 204247216501216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000000 204247216502216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000000 204247216503216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000000 204247216504216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000000 204247216505216 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000001 204247216506216 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000000000 204247216507016 16.99 10.42 6.40
0100000000000000001 24387 204247216507216 100000000000000000 204247216507116 16.99 10.42 6.40
0100000000000000001 24387 204247216507216 100000000000000111 204247216507316 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000001111 204247216507416 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000011111 204247216507516 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000111111 204247216507616 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000111111 204247216507716 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000000001 204247216507206 16.99 12.51 6.40
0100000000000000001 24387 204247216507216 110000000000000001 204247216507226 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247216507236 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247216507246 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 111000000000000001 204247216507256 16.99 14.59 14.30
0100000000000000001 24387 204247216507216 111000000000000001 204247216507266 16.99 14.59 14.30
0100000000000000001 24387 204247216507216 111000000000000000 204247216507276 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 111100000000000000 204247216507210 16.99 12.51 11.70
0100000000000000001 24387 204247216507216 111000000000000000 204247216507211 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000000 204247216507212 16.99 12.51 9.00
0100000000000000001 24387 204247216507216 110000000000000001 204247216507213 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247216507214 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 110000000000000001 204247216507215 16.99 14.59 11.70
0100000000000000001 24387 204247216507216 100000000000000001 204247216507217 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 110000000000000001 005573354706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000000001 105573354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 205573354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000000 405573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 505573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 605573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 705573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000001 315573354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 110000000000000001 325573354706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000000 335573354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 345573354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 355573354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 365573354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 111000000000000000 375573354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 111111111000000000 300573354706205 16.99 12.51 11.70
0100000000000000001 40879 305573354706205 100000000000000000 301573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 302573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 303573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 304573354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000001 306573354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 307573354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 110000000000000000 305073354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000001 305173354706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000001 305273354706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000000001 305373354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305473354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305673354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305773354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 110000000000000000 305503354706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 100000000000000000 305513354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305523354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305533354706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305543354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305553354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305563354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305570354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305571354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305572354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305574354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305575354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305576354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305577354706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 111111111000000000 305573054706205 16.99 12.51 11.70
0100000000000000001 40879 305573354706205 100000000000000000 305573154706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305573254706205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573454706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573554706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 110000000000000001 305573654706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000001 305573754706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000000001 305573304706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573314706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573324706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573334706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573344706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573364706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573374706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 111000000000000000 305573350706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 305573351706205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000001 305573352706205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000000001 305573353706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573355706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573356706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573357706205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 111110000000000000 305573354006205 16.99 12.51 11.70
0100000000000000001 40879 305573354706205 111000000000000000 305573354106205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 305573354206205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000001 305573354306205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000001 305573354406205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000000001 305573354506205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573354606205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000011111 305573354716205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000111111 305573354726205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000001111111 305573354736205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000001111111 305573354746205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000011111111 305573354756205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000011111111 305573354766205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000011111111 305573354776205 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000000 305573354700205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 305573354701205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 305573354702205 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 100000000000000000 305573354703205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305573354704205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305573354705205 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573354707205 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305573354706005 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000000 305573354706105 16.99 10.42 6.40
0100000000000000001 40879 305573354706205 100000000000000111 305573354706305 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000001111 305573354706405 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000011111 305573354706505 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000011111 305573354706605 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000111111 305573354706705 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000001 305573354706215 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 110000000000000000 305573354706225 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 111000000000000000 305573354706235 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 111000000000000000 305573354706245 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 111000000000000000 305573354706255 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 111100000000000000 305573354706265 16.99 12.51 11.70
0100000000000000001 40879 305573354706205 111100000000000000 305573354706275 16.99 12.51 11.70
0100000000000000001 40879 305573354706205 111100000000000000 305573354706200 16.99 12.51 11.70
0100000000000000001 40879 305573354706205 110000000000000000 305573354706201 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000000 305573354706202 16.99 12.51 9.00
0100000000000000001 40879 305573354706205 110000000000000001 305573354706203 16.99 14.59 11.70
0100000000000000001 40879 305573354706205 100000000000000001 305573354706204 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573354706206 16.99 12.51 6.40
0100000000000000001 40879 305573354706205 100000000000000001 305573354706207 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 110000000000000011 005415327714105 16.99 16.68 11.70
0100000000000000001 52016 605415327714105 100000000000000001 105415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 205415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 305415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 405415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 505415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 705415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 110000000000000001 615415327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 110000000000000001 625415327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 110000000000000001 635415327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 110000000000000001 645415327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 110000000000000000 655415327714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 665415327714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 675415327714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 111111111111111000 600415327714105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111111111111000000 601415327714105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111111110000000000 602415327714105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111000000000000000 603415327714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 100000000000000000 604415327714105 16.99 10.42 6.40
0100000000000000001 52016 605415327714105 100000000000000001 606415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 607415327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 110000000000000000 605015327714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000001 605115327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000001 605215327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605315327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605515327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605615327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000000 605715327714105 16.99 10.42 6.40
0100000000000000001 52016 605415327714105 100000000000000000 605405327714105 16.99 10.42 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605425327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605435327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605445327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605455327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000011 605465327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000011 605475327714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000001 605410327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605411327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605412327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605413327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605414327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605416327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605417327714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 111111111111111100 605415027714105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111111111110000000 605415127714105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 110000000000000000 605415227714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 100000000000000001 605415427714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415527714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415627714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415727714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415307714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415317714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415337714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415347714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415357714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415367714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415377714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 111100000000000000 605415320714105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111000000000000000 605415321714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 605415322714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 605415323714105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000001 605415324714105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000001 605415325714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415326714105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 111100000000000000 605415327014105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111000000000000000 605415327114105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 605415327214105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000001 605415327314105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000001 605415327414105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415327514105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415327614105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000000 605415327704105 16.99 10.42 6.40
0100000000000000001 52016 605415327714105 100000000000000111 605415327724105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000001111 605415327734105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000011111 605415327744105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000011111 605415327754105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000111111 605415327764105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000111111 605415327774105 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 111111111111111111 605415327710105 16.99 4.17 6.40
0100000000000000001 52016 605415327714105 111111111111111111 605415327711105 16.99 4.17 6.40
0100000000000000001 52016 605415327714105 111110000000000000 605415327712105 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 110000000000000000 605415327713105 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 100000000000000001 605415327715105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415327716105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415327717105 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000000 605415327714005 16.99 10.42 6.40
0100000000000000001 52016 605415327714105 100000000000000111 605415327714205 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000001111 605415327714305 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000011111 605415327714405 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000111111 605415327714505 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000111111 605415327714605 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000111111 605415327714705 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000001 605415327714115 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 110000000000000000 605415327714125 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 605415327714135 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 111000000000000000 605415327714145 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 111000000000000000 605415327714155 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 111100000000000000 605415327714165 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111100000000000000 605415327714175 16.99 12.51 11.70
0100000000000000001 52016 605415327714105 111000000000000000 605415327714100 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 605415327714101 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000000 605415327714102 16.99 12.51 9.00
0100000000000000001 52016 605415327714105 110000000000000001 605415327714103 16.99 14.59 11.70
0100000000000000001 52016 605415327714105 100000000000000001 605415327714104 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415327714106 16.99 12.51 6.40
0100000000000000001 52016 605415327714105 100000000000000001 605415327714107 16.99 12.51 6.40
0100000000000000001 60030 205753275506216 110000000000000001 005753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 100000000000000001 105753275506216 16.99 12.51 6.40
0100000000000000001 60030 205753275506216 100000000000000001 305753275506216 16.99 12.51 6.40
0100000000000000001 60030 205753275506216 100000000000000001 405753275506216 16.99 12.51 6.40
0100000000000000001 60030 205753275506216 100000000000000001 505753275506216 16.99 12.51 6.40
0100000000000000001 60030 205753275506216 100000000000000001 605753275506216 16.99 12.51 6.40
0100000000000000001 60030 205753275506216 100000000000000000 705753275506216 16.99 10.42 6.40
0100000000000000001 60030 205753275506216 110000000000000001 215753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 110000000000000001 225753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 110000000000000001 235753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 110000000000000001 245753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 110000000000000001 255753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 110000000000000001 265753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 110000000000000001 275753275506216 16.99 14.59 11.70
0100000000000000001 60030 205753275506216 100000000000000000 200753275506216 16.99 10.42 6.40
