Z final_prob
14.900000	-3.813746
17.000000	-4.144739
19.100000	-4.688807
19.100000	-4.211686
19.100000	-4.086747
19.100000	-3.948444
19.100000	-3.734564
19.100000	-3.667617
19.100000	-3.688807
19.100000	-3.688807
19.100000	-4.086747
19.100000	-4.512716
14.900000	-4.688807
14.900000	-2.471323
17.000000	-3.030795
19.100000	-2.981237
19.100000	-2.940619
19.100000	-2.796712
19.100000	-2.671773
19.100000	-2.626225
19.100000	-2.604230
19.100000	-2.769729
19.100000	-3.144739
19.100000	-3.843709
19.100000	-4.211686
17.000000	-3.591897
14.900000	-1.926128
17.000000	-2.624349
19.100000	-2.468699
19.100000	-2.458358
19.100000	-2.366587
19.100000	-2.379177
19.100000	-2.374940
19.100000	-2.512716
21.200000	-4.989837
23.400000	-4.989837
23.400000	-4.688807
19.100000	-2.865985
23.400000	-4.688807
19.100000	-3.628109
21.200000	-4.688807
23.400000	-4.989837
19.100000	-4.211686
19.100000	-3.910656
19.100000	-4.989837
17.000000	-3.591897
14.900000	-1.678295
17.000000	-2.431128
19.100000	-2.314976
19.100000	-2.262296
19.100000	-2.281416
21.200000	-4.989837
19.100000	-2.326136
19.100000	-2.477953
21.200000	-4.989837
19.100000	-2.875893
19.100000	-3.317739
19.100000	-4.387777
19.100000	-4.688807
23.400000	-4.989837
21.200000	-4.989837
19.100000	-4.688807
21.200000	-4.989837
23.400000	-4.989837
21.200000	-4.688807
25.500000	-4.989837
25.500000	-4.989837
19.100000	-4.989837
19.100000	-4.035594
19.100000	-4.512716
19.100000	-4.989837
17.000000	-3.558473
14.900000	-1.568397
17.000000	-2.336624
19.100000	-2.258248
19.100000	-2.257443
19.100000	-2.312230
21.200000	-4.989837
19.100000	-2.455811
19.100000	-2.746799
19.100000	-3.346384
21.200000	-4.989837
21.200000	-4.989837
21.200000	-4.989837
21.200000	-4.989837
21.200000	-4.989837
19.100000	-4.512716
19.100000	-4.989837
29.700000	-4.989837
27.600000	-4.989837
23.400000	-4.989837
23.400000	-4.989837
23.400000	-4.989837
23.400000	-4.989837
25.500000	-4.989837
25.500000	-4.989837
25.500000	-4.989837
19.100000	-4.989837
29.700000	-4.989837
23.400000	-4.989837
21.200000	-4.512716
23.400000	-4.989837
25.500000	-4.989837
25.500000	-4.989837
21.200000	-4.989837
23.400000	-4.989837
21.200000	-4.989837
21.200000	-4.989837
23.400000	-4.989837
19.100000	-4.989837
23.400000	-4.989837
21.200000	-4.989837
23.400000	-4.989837
19.100000	-4.387777
25.500000	-4.989837
25.500000	-4.989837
19.100000	-4.512716
21.200000	-4.989837
27.600000	-4.989837
25.500000	-4.989837
23.400000	-4.989837
17.000000	-4.387777
14.900000	-1.509399
17.000000	-2.314976
19.100000	-2.283973
19.100000	-2.291736
19.100000	-2.458358
19.100000	-2.780322
19.100000	-3.421635
19.100000	-4.688807
23.400000	-4.989837
19.100000	-4.512716
27.600000	-4.989837
25.500000	-4.989837
23.400000	-4.989837
25.500000	-4.989837
27.600000	-4.989837
27.600000	-4.989837
23.400000	-4.989837
19.100000	-4.989837
19.100000	-4.688807
27.600000	-4.989837
23.400000	-4.989837
21.200000	-4.989837
25.500000	-4.989837
21.200000	-4.989837
14.900000	-1.468699
17.000000	-2.336624
19.100000	-2.392142
19.100000	-2.524454
19.100000	-2.856298
19.100000	-3.317739
19.100000	-4.688807
25.500000	-4.989837
25.500000	-4.688807
21.200000	-4.989837
19.100000	-4.688807
25.500000	-4.989837
19.100000	-4.989837
23.400000	-4.989837
19.100000	-4.989837
21.200000	-4.989837
25.500000	-4.989837
25.500000	-4.989837
19.100000	-4.688807
23.400000	-4.989837
21.200000	-4.989837
23.400000	-4.989837
21.200000	-4.989837
21.200000	-4.989837
17.000000	-4.989837
14.900000	-1.451263
17.000000	-2.433534
19.100000	-2.597140
19.100000	-2.899932
19.100000	-3.458358
19.100000	-4.512716
21.200000	-4.989837
23.400000	-4.989837
19.100000	-4.688807
25.500000	-4.989837
27.600000	-4.989837
21.200000	-4.989837
23.400000	-4.989837
17.000000	-4.688807
25.500000	-4.989837
19.100000	-4.989837
19.100000	-4.989837
21.200000	-4.989837
25.500000	-4.989837
23.400000	-4.989837
23.400000	-4.989837
25.500000	-4.989837
14.900000	-4.989837
14.900000	-1.443047
17.000000	-2.633811
19.100000	-2.899932
19.100000	-3.591897
25.500000	-4.989837
21.200000	-4.989837
19.100000	-4.989837
23.400000	-4.989837
23.400000	-4.989837
19.100000	-4.989837
17.000000	-4.688807
21.200000	-4.989837
21.200000	-4.989837
23.400000	-4.989837
17.000000	-4.989837
14.900000	-1.470403
17.000000	-2.940619
19.100000	-3.574863
19.100000	-4.688807
19.100000	-4.512716
19.100000	-4.989837
23.400000	-4.989837
23.400000	-4.989837
21.200000	-4.688807
19.100000	-4.989837
23.400000	-4.989837
21.200000	-4.989837
19.100000	-4.989837
17.000000	-4.989837
14.900000	-1.502698
17.000000	-3.591897
19.100000	-4.989837
19.100000	-4.688807
21.200000	-4.688807
19.100000	-4.989837
21.200000	-4.989837
19.100000	-4.989837
17.000000	-4.989837
21.200000	-4.989837
17.000000	-4.989837
14.900000	-1.540204
17.000000	-4.688807
19.100000	-4.512716
